🐑4K测试频道,#genre#
有线新闻台,http://cm61-10-2-143.hkcable.com.hk/live_freedirect/freehd209_h.live/playlist.m3u8
有線財經資訊台,http://2022.stream-link.org/playlist/cable_finance
無綫新聞台,http://2022.stream-link.org/playlist/tvb_news
無綫財經·體育·資訊台,http://2022.stream-link.org/playlist/tvb_finance
峨眉电影,http://112.19.214.90:8883/tsfile/live/1004_1.m3u8
峨眉电影,http://182.151.211.171:808/hls/58/index.m3u8
Lifetime,http://www.336699.live:1935/blocksix/4gtv-live029.stream/chunklist.m3u8
ABC互动英语,http://www.336699.live:1935/blocksix/4gtv-live030.stream/chunklist.m3u8
东森购物1台,http://www.336699.live:1935/blocksix/4gtv-live047.stream/chunklist.m3u8
东森购物2台,http://www.336699.live:1935/blocksix/4gtv-live046.stream/chunklist.m3u8
靖天卡通台,http://www.336699.live:1935/blockfour/4gtv-4gtv044.stream/playlist.m3u8
靖洋戏剧台,http://www.336699.live:1935/blockfour/4gtv-4gtv045.stream/playlist.m3u8
采昌,http://www.336699.live:1935/blockfour/4gtv-4gtv049.stream/playlist.m3u8
GINX,http://www.336699.live:1935/blockfour/4gtv-4gtv053.stream/playlist.m3u8
靖天欢乐台,http://www.336699.live:1935/blockfour/4gtv-4gtv054.stream/playlist.m3u8
靖天映画,http://www.336699.live:1935/blockfour/4gtv-4gtv055.stream/playlist.m3u8
靖天戏剧,http://www.336699.live:1935/blockfour/4gtv-4gtv058.stream/playlist.m3u8
靖天国际,http://www.336699.live:1935/blockfour/4gtv-4gtv063.stream/playlist.m3u8
靖天育乐台,http://www.336699.live:1935/blockfour/4gtv-4gtv062.stream/playlist.m3u8
中视箐采,http://www.336699.live:1935/blockfour/4gtv-4gtv064.stream/playlist.m3u8
爱尔达娱乐,http://www.336699.live:1935/blockfour/4gtv-4gtv070.stream/playlist.m3u8
人间卫视,http://www.336699.live:1935/blocksix/4gtv-live008.stream/chunklist.m3u8
Rollor,http://www.336699.live:1935/blocksix/4gtv-live012.stream/chunklist.m3u8
老电影,http://www.336699.live:1935/blocksix/4gtv-live021.stream/chunklist.m3u8
影迷纪实台,http://www.336699.live:1935/blocksix/4gtv-live023.stream/chunklist.m3u8
全球财经HD,http://www.336699.live:1935/blocksix/4gtv-live060.stream/chunklist.m3u8
全民最大党,http://www.336699.live:1935/blocksix/4gtv-live076.stream/chunklist.m3u8
宠物俱乐部,http://www.336699.live:1935/blocksix/4gtv-live110.stream/chunklist.m3u8
GlobalTrekker,http://www.336699.live:1935/blocksix/4gtv-live112.stream/chunklist.m3u8
爱尔达生活旅游,http://www.336699.live:1935/blocksix/4gtv-live120.stream/chunklist.m3u8
LUXE TV,http://www.336699.live:1935/blocksix/4gtv-live121.stream/chunklist.m3u8
Style,http://www.336699.live:1935/blocksix/4gtv-live122.stream/chunklist.m3u8
中天美食旅游,http://www.336699.live:1935/blocksix/4gtv-live123.stream/chunklist.m3u8
CNN,http://www.336699.live:1935/blocksix/4gtv-live130.stream/chunklist.m3u8
MCE,http://www.336699.live:1935/blocksix/4gtv-live157.stream/chunklist.m3u8
ariring,http://www.336699.live:1935/blockfour/4gtv-4gtv079.stream/playlist.m3u8
Trace sport,http://www.336699.live:1935/blockfour/4gtv-4gtv077.stream/playlist.m3u8
Trace urban,http://www.336699.live:1935/blockfour/4gtv-4gtv082.stream/playlist.m3u8
Mezzo,http://www.336699.live:1935/blockfour/4gtv-4gtv083.stream/playlist.m3u8
智林体育,http://www.336699.live:1935/blockfour/4gtv-4gtv101.stream/playlist.m3u8
凤凰香港,http://lcx-olt.8866.org:8181/tsfile/live/1071_1.m3u8
东森电影,http://lcx-olt.8866.org:8181/tsfile/live/1075_1.m3u8
中国电影,http://lcx-olt.8866.org:8181/tsfile/live/1076_1.m3u8
龙祥电影,http://lcx-olt.8866.org:8181/tsfile/live/1077_1.m3u8
东森洋片,http://lcx-olt.8866.org:8181/tsfile/live/1133_1.m3u8

好莱坞电影,http://116.11.140.103:8181/tsfile/live/1203_1.m3u8
东森电影,http://120.84.96.23:808/hls/32/index.m3u8
东森洋片,http://120.84.96.23:808/hls/33/index.m3u8
龙祥电影,http://120.84.96.23:808/hls/30/index.m3u8
星空卫视,http://120.84.96.23:808/hls/79/index.m3u8
凤凰香港,http://120.84.96.23:808/hls/81/index.m3u8
私人影院,http://120.84.96.23:808/hls/85/index.m3u8
财经体育新闻,http://120.84.96.23:808/hls/86/index.m3u8

好莱坞电影,http://116.11.140.103:8181/tsfile/live/1203_1.m3u8
东森电影,http://120.84.96.28:808/hls/32/index.m3u8
东森洋片,http://120.84.96.28:808/hls/33/index.m3u8
龙祥电影,http://120.84.96.28:808/hls/30/index.m3u8
星空卫视,http://120.84.96.28:808/hls/79/index.m3u8
凤凰香港,http://120.84.96.28:808/hls/81/index.m3u8
私人影院,http://120.84.96.28:808/hls/85/index.m3u8
财经体育新闻,http://120.84.96.28:808/hls/86/index.m3u8

好莱坞电影,http://116.11.140.103:8181/tsfile/live/1203_1.m3u8
东森电影,http://120.84.96.73:808/hls/32/index.m3u8
东森洋片,http://120.84.96.73:808/hls/33/index.m3u8
龙祥电影,http://120.84.96.73:808/hls/30/index.m3u8
星空卫视,http://120.84.96.73:808/hls/79/index.m3u8
凤凰香港,http://120.84.96.73:808/hls/81/index.m3u8
私人影院,http://120.84.96.73:808/hls/85/index.m3u8
财经体育新闻,http://120.84.96.73:808/hls/86/index.m3u8

好莱坞电影,http://116.11.140.103:8181/tsfile/live/1203_1.m3u8
东森电影,http://120.84.96.79:808/hls/32/index.m3u8
东森洋片,http://120.84.96.79:808/hls/33/index.m3u8
龙祥电影,http://120.84.96.79:808/hls/30/index.m3u8
星空卫视,http://120.84.96.79:808/hls/79/index.m3u8
凤凰香港,http://120.84.96.79:808/hls/81/index.m3u8
私人影院,http://120.84.96.79:808/hls/85/index.m3u8
财经体育新闻,http://120.84.96.79:808/hls/86/index.m3u8

好莱坞电影,http://116.11.140.103:8181/tsfile/live/1203_1.m3u8
东森电影,http://120.84.96.82:808/hls/32/index.m3u8
东森洋片,http://120.84.96.82:808/hls/33/index.m3u8
龙祥电影,http://120.84.96.82:808/hls/30/index.m3u8
星空卫视,http://120.84.96.82:808/hls/79/index.m3u8
凤凰香港,http://120.84.96.82:808/hls/81/index.m3u8
私人影院,http://120.84.96.82:808/hls/85/index.m3u8
财经体育新闻,http://120.84.96.82:808/hls/86/index.m3u8

好莱坞电影,http://116.11.140.103:8181/tsfile/live/1203_1.m3u8
东森电影,http://120.84.96.87:808/hls/32/index.m3u8
东森洋片,http://120.84.96.87:808/hls/33/index.m3u8
龙祥电影,http://120.84.96.87:808/hls/30/index.m3u8
星空卫视,http://120.84.96.87:808/hls/79/index.m3u8
凤凰香港,http://120.84.96.87:808/hls/81/index.m3u8
私人影院,http://120.84.96.87:808/hls/85/index.m3u8
财经体育新闻,http://120.84.87.23:808/hls/86/index.m3u8

好莱坞电影,http://116.11.140.103:8181/tsfile/live/1203_1.m3u8
东森电影,http://120.84.96.89:808/hls/32/index.m3u8
东森洋片,http://120.84.96.89:808/hls/33/index.m3u8
龙祥电影,http://120.84.96.89:808/hls/30/index.m3u8
星空卫视,http://120.84.96.89:808/hls/79/index.m3u8
凤凰香港,http://120.84.96.89:808/hls/81/index.m3u8
私人影院,http://120.84.96.89:808/hls/85/index.m3u8
财经体育新闻,http://120.84.96.89:808/hls/86/index.m3u8

好莱坞电影,http://116.11.140.103:8181/tsfile/live/1203_1.m3u8
东森电影,http://120.84.96.108:808/hls/32/index.m3u8
东森洋片,http://120.84.96.108:808/hls/33/index.m3u8
龙祥电影,http://120.84.96.108:808/hls/30/index.m3u8
星空卫视,http://120.84.96.108:808/hls/79/index.m3u8
凤凰香港,http://120.84.96.108:808/hls/81/index.m3u8
私人影院,http://120.84.96.108:808/hls/85/index.m3u8
财经体育新闻,http://120.84.96.108:808/hls/86/index.m3u8

好莱坞电影,http://116.11.140.103:8181/tsfile/live/1203_1.m3u8
东森电影,http://120.84.96.113:808/hls/32/index.m3u8
东森洋片,http://120.84.96.113:808/hls/33/index.m3u8
龙祥电影,http://120.84.96.113:808/hls/30/index.m3u8
星空卫视,http://120.84.96.113:808/hls/79/index.m3u8
凤凰香港,http://120.84.96.113:808/hls/81/index.m3u8
私人影院,http://120.84.96.113:808/hls/85/index.m3u8
财经体育新闻,http://120.84.96.113:808/hls/86/index.m3u8
MTV,http://pluto-live.plutotv.net/egress/chandler/pluto01/live/VIACBS03/master.m3u8
好莱坞电影,http://116.11.140.103:8181/tsfile/live/1203_1.m3u8
东森电影,http://120.84.96.130:808/hls/32/index.m3u8
东森洋片,http://120.84.96.130:808/hls/33/index.m3u8
龙祥电影,http://120.84.96.130:808/hls/30/index.m3u8
星空卫视,http://120.84.96.130:808/hls/79/index.m3u8
凤凰香港,http://120.84.96.130:808/hls/81/index.m3u8
私人影院,http://120.84.96.130:808/hls/85/index.m3u8
财经体育新闻,http://120.84.96.130:808/hls/86/index.m3u8
凤凰电影,http://111.59.189.40:8445/tsfile/live/1022_1.m3u8
东森新闻台,http://116.11.140.103:8181/tsfile/live/1201_1.m3u8
好莱坞电影,http://116.11.140.103:8181/tsfile/live/1203_1.m3u8
ELEVEN1,http://116.11.140.103:8181/tsfile/live/1204_1.m3u8
龙祥电影,http://116.11.140.103:8181/tsfile/live/1205_1.m3u8
凤凰香港,http://116.11.140.103:8181/tsfile/live/1207_1.m3u8
TVB星河,http://116.11.140.103:8181/tsfile/live/1206_1.m3u8
私人影院,http://116.11.140.103:8181/tsfile/live/1210_1.m3u8
八大戏剧,http://116.11.140.103:8181/tsfile/live/1208_1.m3u8
Z频道,http://116.11.140.103:8181/tsfile/live/1209_1.m3u8
八大娱乐台,http://116.11.140.103:8181/tsfile/live/1211_1.m3u8
东森亚洲台,http://116.11.140.103:8181/tsfile/live/1212_1.m3u8
AXN,http://116.11.140.103:8181/tsfile/live/1217_1.m3u8
ELEVEN2,http://116.11.140.103:8181/tsfile/live/1216_1.m3u8
ELEVEN2,http://183.239.193.55:2223/hls/4/index.m3u8
BOOM,http://116.11.140.103:8181/tsfile/live/1219_1.m3u8
东森电影,http://116.11.140.103:8181/tsfile/live/1222_1.m3u8
东森洋片,http://116.11.140.103:8181/tsfile/live/1218_1.m3u8
东森戏剧台,http://116.11.140.103:8181/tsfile/live/1223_1.m3u8
私人影院,http://116.11.140.103:8181/tsfile/live/1210_1.m3u8
八大娱乐,http://116.11.140.103:8181/tsfile/live/1211_1.m3u8
东森亚洲,http://116.11.140.103:8181/tsfile/live/1212_1.m3u8
龙华电影,http://116.50.42.21:8575/.m3u8
龙华电影,http://www.336699.live:1935/blockfour/litv-longturn03.stream/playlist.m3u8
龙华电影,http://116.50.42.21:8575/.m3u8
龙华戏剧,http://123.51.230.108:18513/.m3u8
八大第一,http://123.51.230.108:18539/.m3u8
八大第一,http://123.51.230.108:18539/.m3u8
美国中文电视,https://jpts.sinovision.net/livestream.m3u8
韩国中文,https://sjva.soa1.duckdns.org/klive/api/url.m3u8?m=url&s=wavve&i=C8401&q=default
澳亚卫视,https://live.mastvnet.com/lsdream/lY44pmm/2000/live.m3u8
亚美卫视,http://www.seasky.icu/ymws.php
北京iptv4K,http://221.179.217.76/PLTV/88888888/224/3221226550/1.m3u8
4K超高清电影,http://159.75.85.63:5681/sxg.php
4K超高清电影,http://r.jdshipin.com/5DWJk
凤凰中文,http://107.151.203.111:2209/135/hk.php?id=fhzw
凤凰资讯,http://107.151.203.111:2209/135/hk.php?id=fhzx
凤凰香港,http://jydx.jdshipin.com:8081/hls/38/index.m3u8
凤凰香港,http://39.135.138.58:18890/PLTV/88888888/224/3221226251/index.m3u8
香港开电视,http://2022.stream-link.org/playlist/hoy_tv
香港开电视资讯,http://2022.stream-link.org/playlist/hoy_info
RHK31,http://2022.stream-link.org/playlist/rthk_31
RHK32,http://2022.stream-link.org/playlist/rthk_32
RHK31,https://cdn.hklive.tv/xxxx/31/index.m3u8
RHK32,https://cdn.hklive.tv/xxxx/32/index.m3u8
RHK34,https://cdn.hklive.tv/xxxx/34/index.m3u8
香港卫视,http://107.151.203.111:2209/135/hk.php?id=hkws
澳亚卫视,http://107.151.203.111:2209/135/hk.php?id=aoya
无线财经,http://107.151.203.111:2209/135/hk.php?id=tvbcjtyt
无线财经,http://radius.8866.org:800/hls/83/index.m3u8
无线新闻台,http://radius.8866.org:800/hls/82/index.m3u8
西藏卫视,https://tv.vtibet.cn/live/EfgSmE4jCTBtvchannel3.m3u8
影视文化,https://tv.vtibet.cn/live/FYeIdVzzCTBtvchannel2.m3u8
广西影视,http://lcx-olt.8866.org:8181/tsfile/live/1015_1.m3u8
广西新闻,http://lcx-olt.8866.org:8181/tsfile/live/1036_1.m3u8
广西都市,http://lcx-olt.8866.org:8181/tsfile/live/1035_1.m3u8
湖北卫视,https://live.v1.mk/api/bestv.php?id=hubeiws8m/8000000
吉林卫视,https://live.v1.mk/api/bestv.php?id=jlwshd8m/8000000
山东卫视,https://live.v1.mk/api/bestv.php?id=sdws8m/8000000
江西卫视,https://live.v1.mk/api/bestv.php?id=jxws8m/8000000
河南卫视,https://live.v1.mk/api/bestv.php?id=hnwshd8m/8000000
河北卫视,https://live.v1.mk/api/bestv.php?id=hbwshd8m/8000000
甘肃卫视,https://live.v1.mk/api/bestv.php?id=gswshd8m/8000000
重庆卫视,https://live.v1.mk/api/bestv.php?id=cqws8m/8000000
东南卫视,https://live.v1.mk/api/bestv.php?id=dnwshd8m/8000000
云南卫视,https://live.v1.mk/api/bestv.php?id=ynwshd8m/8000000
贵州卫视,https://live.v1.mk/api/bestv.php?id=gzwshd8m/8000000
海南卫视,https://live.v1.mk/api/bestv.php?id=hainanwshd8m/8000000
欢笑剧场,https://live.v1.mk/api/bestv.php?id=hxjc8m/8000000
劲爆体育,https://live.v1.mk/api/bestv.php?id=jbtyhd8m/8000000
快乐垂钓,https://live.v1.mk/api/bestv.php?id=klcd8m/8000000
金鹰纪实,https://live.v1.mk/api/bestv.php?id=jyjs8m/8000000
戏曲精选,https://live.v1.mk/api/bestv.php?id=xqjx8m/8000000
上海第一财经,https://live.v1.mk/api/bestv.php?id=dycjhd8m/8000000
上视新闻,https://live.v1.mk/api/bestv.php?id=xwzhhd8m/8000000
上海都市,https://live.v1.mk/api/bestv.php?id=dshd8m/8000000
上海纪实,https://live.v1.mk/api/bestv.php?id=jspdhd/4000000
东方影视,https://live.v1.mk/api/bestv.php?id=dfyshd8m/8000000
五星体育,https://live.v1.mk/api/bestv.php?id=wxtyhd8m/8000000
上视外语,https://live.v1.mk/api/bestv.php?id=icshd8m/8000000
七彩戏剧,https://live.v1.mk/api/bestv.php?id=qcxjhd8m/8000000
上海教育,https://live.v1.mk/api/bestv.php?id=setvhd/8000000
全纪实,https://live.v1.mk/api/bestv.php?id=qjshd8m/8000000
生活时尚,https://live.v1.mk/api/bestv.php?id=shss8m/8000000
新视觉,https://live.v1.mk/api/bestv.php?id=xsjhd8m/8000000
游戏风云,https://live.v1.mk/api/bestv.php?id=yxfy8m/8000000
热门综艺,https://live.v1.mk/api/bestv.php?id=rmzy8m/8000000
超级体育,https://live.v1.mk/api/bestv.php?id=qcsj8m/8000000
健康养生,https://live.v1.mk/api/bestv.php?id=jkys8m/8000000
百变课堂,https://live.v1.mk/api/bestv.php?id=bbkt8m/8000000
看天下精选,https://live.v1.mk/api/bestv.php?id=ktxjx8m/8000000
华语影院,https://live.v1.mk/api/bestv.php?id=hyyy8m/8000000
电竞天堂,https://live.v1.mk/api/bestv.php?id=djtt8m/8000000
青春动漫,https://live.v1.mk/api/bestv.php?id=qcdm8m/8000000
宝宝动画,https://live.v1.mk/api/bestv.php?id=bbdh8m/8000000
星光影院,https://live.v1.mk/api/bestv.php?id=xgyy8m/8000000
谍战剧场,https://live.v1.mk/api/bestv.php?id=dzjc8m/8000000
全球大片,https://live.v1.mk/api/bestv.php?id=qqdp8m/8000000
热门剧场,https://live.v1.mk/api/bestv.php?id=rmjc8m/8000000
陶瓷高,https://live.v1.mk/api/bestv.php?id=taocihd/8000000
中国教育-1,https://live.v1.mk/api/bestv.php?id=zgjy1t8m/8000000
中国教育-4,https://live.v1.mk/api/bestv.php?id=zgjy4hd8m/8000000
卡酷少儿,https://live.v1.mk/api/bestv.php?id=kkse8m/8000000
纪实科教,https://live.v1.mk/api/bestv.php?id=dajs8m/8000000
茶频道,https://live.v1.mk/api/bestv.php?id=cpdhdavs8m/8000000
足球高清,https://live.v1.mk/api/bestv.php?id=zqpd8m/8000000
炫动卡通,https://live.v1.mk/api/bestv.php?id=hhxd8m/8000000
东方财经,https://live.v1.mk/api/bestv.php?id=dfcjhd8m/8000000
都市剧场,https://live.v1.mk/api/bestv.php?id=dsjc8m/8000000
动漫秀场,https://live.v1.mk/api/bestv.php?id=dmxc8m/8000000
法治天地,https://live.v1.mk/api/bestv.php?id=fztd8m/8000000
金色学堂,https://live.v1.mk/api/bestv.php?id=jingsepd8m/8000000
魅力足球,https://live.v1.mk/api/bestv.php?id=mlyyhd8m/8000000
浙江卫视,https://live.v1.mk/api/ghyx.php?id=ZheJiangHD_6000
北京卫视,https://live.v1.mk/api/ghyx.php?id=BTV1HD_6000
广西卫视,https://live.v1.mk/api/ghyx.php?id=GuangXiHD_6000
辽宁卫视,https://live.v1.mk/api/ghyx.php?id=LiaoNingHD_6000
安徽卫视,https://live.v1.mk/api/ghyx.php?id=AnHuiHD_6000
江苏卫视,https://live.v1.mk/api/ghyx.php?id=JiangSuHD_6000
东方卫视,https://live.v1.mk/api/ghyx.php?id=DongFangHD_6000
东南卫视,https://live.v1.mk/api/ghyx.php?id=FuJianHD_6000
湖南卫视,https://live.v1.mk/api/ghyx.php?id=HuNanHD_6000
湖北卫视,https://live.v1.mk/api/ghyx.php?id=HuBeiHD_6000
广东卫视,https://live.v1.mk/api/ghyx.php?id=GuangDongHD_6000
广西卫视,https://live.v1.mk/api/ghyx.php?id=GuangXiHD_6000
深圳卫视,https://live.v1.mk/api/ghyx.php?id=ShenZhenHD_6000
四川卫视,https://live.v1.mk/api/ghyx.php?id=SiChuanHD_6000
山东卫视,https://live.v1.mk/api/ghyx.php?id=ShanDongHD_6000
河南卫视,https://live.v1.mk/api/ghyx.php?id=HeNanHD_6000
西藏卫视,https://tv.vtibet.cn/live/EfgSmE4jCTBtvchannel3.m3u8
影视文化,https://tv.vtibet.cn/live/FYeIdVzzCTBtvchannel2.m3u8
广西卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221226211/index.m3u8?fmt=ts2hls
广西卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225731/index.m3u8?fmt=ts2hls
广西卫视,http://204bae1.123nat.com:55/bestv.php?id=51
黑龙江卫视,http://wabc.ml/sxg.php?id=hljwsH265_4000
黑龙江卫视,http://124.220.17.172:1100/aas.php?id=40
黑龙江卫视,http://204bae1.123nat.com:55/bestv.php?id=29
黑龙江卫视,http://39.135.138.60:18890/PLTV/88888888/224/3221225736/index.m3u8
黑龙江卫视,http://39.135.138.60:18890/PLTV/88888888/224/3221225690/index.m3u8
海南卫视,http://124.220.17.172/shtv/ybhg.php?id=761744437
海南卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225769/index.m3u8?
海南卫视,http://204bae1.123nat.com:55/bestv.php?id=58
海南卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225722/index.m3u8?zweimd
海南卫视,http://111.40.196.35/PLTV/88888888/224/3221225623/index.m3u8
海南卫视,http://60.10.167.88:808/hls/45/index.m3u8 
重庆卫视,http://wabc.ml/sxg.php?id=cqwsH265_4000
重庆卫视,http://124.220.17.172:1100/aas.php?id=36
重庆卫视,http://204bae1.123nat.com:55/bestv.php?id=28
重庆卫视,https://sjlivecdn9.cbg.cn/204912315959/app_2/_definst_/ls_2.stream/chunklist.m3u8
重庆卫视,http://125.40.191.58:9901/tsfile/live/0142_1.m3u8
重庆卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225734/index.m3u8
重庆卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225734/index.m3u8
重庆卫视,http://39.135.138.60:18890/PLTV/88888910/224/3221225692/index.m3u8
重庆卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225692/index.m3u8
重庆卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225734/index.m3u8
四川卫视,http://wabc.ml/sxg.php?id=scwsH265_4000
四川卫视,http://hls.yun.gehua.net.cn:8088/live/SiChuan_2000.m3u8
四川卫视,http://204bae1.123nat.com:55/bestv.php?id=54
四川卫视,http://yfsl.vsd.gehua.net.cn/live/SiChuan_800.m3u8
河南卫视,http://wabc.ml/sxg.php?id=hnws35_4000
河南卫视,http://204bae1.123nat.com:55/bestv.php?id=41
河南卫视,http://124.220.17.172/shtv/ybhg.php?id=2933389614
河南卫视,http://media.hndyjyfw.gov.cn/live/jz-hnweishi/live.m3u8
河南卫视,http://yfsl.vsd.gehua.net.cn/live/HeNanHD_6000.m3u8
东南卫视,http://wabc.ml/sxg.php?id=dnwsfjwsH265_4000
东南卫视,http://204bae1.123nat.com:55/bestv.php?id=47
东南卫视,http://117.169.120.140:8080/live/dongnanstv/.m3u8
东南卫视,http://124.220.17.172:1100/aas.php?id=28
东南卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225657/index.m3u8
贵州卫视,http://wabc.ml/sxg.php?id=gzwsH265_4000
贵州卫视,http://124.220.17.172:1100/aas.php?id=35
贵州卫视,http://204bae1.123nat.com:55/bestv.php?id=53
贵州卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225728/index.m3u8
贵州卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225483/index.m3u8?fmt=ts2hls
贵州卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225728/index.m3u8
江西卫视,http://wabc.ml/sxg.php?id=jxwsH265_4000
江西卫视,http://124.220.17.172:1100/aas.php?id=34
江西卫视,http://204bae1.123nat.com:55/bestv.php?id=44
江西卫视,https://jxtv2-live.jxtvcn.com.cn/live-jxtv/tv_jxtv1.m3u8
江西卫视,http://tv.a1.gs/sjtv/jx/jxtv.php?id=jxws
江西卫视,http://yfsl.vsd.gehua.net.cn/live/JiangXi_800.m3u8
江西卫视,http://yfsl.vsd.gehua.net.cn/live/JiangXiHD_6000.m3u8
辽宁卫视,http://115.149.139.141:10001/tsfile/live/1028_1.m3u8?blog.ntnas.top
辽宁卫视,http://124.220.17.172:1100/aas.php?id=41
辽宁卫视,http://204bae1.123nat.com:55/bestv.php?id=31
辽宁卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225735/index.m3u8
辽宁卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221225696/index.m3u8
辽宁卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225735/index.m3u8
辽宁卫视,http://115.149.139.141:10001/tsfile/live/1028_1.m3u8
辽宁卫视,http://yfsl.vsd.gehua.net.cn/live/LiaoNing_800.m3u8
辽宁卫视,http://yfsl.vsd.gehua.net.cn/live/LiaoNingHD_1200.m3u8
辽宁卫视,http://60.213.134.68/tlivecloud-ipv6.ysp.cctv.cn/ysp/2000281302.m3u8
辽宁卫视,http://yfsl.vsd.gehua.net.cn/live/LiaoNingHD_1200.m3u8
吉林卫视,http://wabc.ml/sxg.php?id=jlwsH265_4000
吉林卫视,http://204bae1.123nat.com:55/bestv.php?id=30
吉林卫视,http://124.220.17.172/shtv/ybhg.php?id=1252744610
吉林卫视,http://stream4.jlntv.cn:80/jlwshd/playlist.m3u8
吉林卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225680/index.m3u8
吉林卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225680/index.m3u8
吉林卫视,http://stream4.jlntv.cn:80/jlwshd/playlist.m3u8
吉林卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225680/index.m3u8
