【卫视频道】,#genre#
新动漫,http://113.64.147.18:808/hls/115/index.m3u8
金鹰卡通,http://113.64.147.18:808/hls/129/index.m3u8
哈哈炫动,http://113.64.147.18:808/hls/127/index.m3u8


【央视】,#genre#
CCTV-1综合,http://cache.ott.fifalive.itv.cmvideo.cn:80/1000000001000021973/1.m3u8?Contentid=1000000001000021973&livemode=1&stbId=3&channel-id=ystenlive
CCTV-1综合,http://111.20.33.93/PLTV/88888893/224/3221226010/index.m3u8
CCTV-1综合,http://111.20.33.93/TVOD/88888893/224/3221226231/index.m3u8
CCTV-1综合,http://111.40.196.25/PLTV/88888888/224/3221225548/index.m3u8
CCTV-1综合,http://183.207.249.15/PLTV/3/224/3221225530/index.m3u8
CCTV-1综合,http://183.207.249.9/PLTV/3/224/3221225530/index.m3u8
CCTV-1综合,http://39.134.65.141/PLTV/88888888/224/3221225816/1.m3u8
CCTV-1综合,http://39.134.66.110/PLTV/88888888/224/3221225816/index.m3u8
CCTV-1综合,http://39.134.67.226/PLTV/88888888/224/3221225816/index.m3u8
CCTV-1综合,http://shbu.live.bestvcdn.com.cn:8080/live/program/live/cctv1hd/2300000/mnf.m3u8
CCTV-1综合,http://shbu.live.bestvcdn.com.cn:8080/live/program/live/cctv1hd/4000000/mnf.m3u8
CCTV-2财经,http://cache.ott.fifalive.itv.cmvideo.cn:80/1000000001000012442/1.m3u8?Contentid=1000000001000012442&livemode=1&stbId=3&channel-id=ystenlive  
CCTV-2财经,http://111.20.33.93/PLTV/88888893/224/3221226224/index.m3u8
CCTV-2财经,http://111.20.33.93/TVOD/88888893/224/3221226195/index.m3u8
CCTV-2财经,http://111.63.117.13:6060/030000001000/G_CCTV-2/G_CCTV-2.m3u8
CCTV-2财经,http://39.134.19.248:6610/yinhe/2/ch00000090990000001293/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV-2财经,http://39.134.19.248:6610/yinhe/2/ch00000090990000001332/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV-3综艺,http://cache.ott.fifalive.itv.cmvideo.cn:80/1000000001000011218/1.m3u8?Contentid=1000000001000011218&livemode=1&stbId=3&channel-id=ystenlive  
CCTV-3综艺,http://111.20.33.93/PLTV/88888893/224/3221226397/index.m3u8
CCTV-3综艺,http://111.20.33.93/TVOD/88888893/224/3221226397/index.m3u8
CCTV-3综艺,http://111.40.196.25/PLTV/88888888/224/3221225588/index.m3u8
CCTV-3综艺,http://111.40.196.29/PLTV/88888888/224/3221225588/index.m3u8
CCTV-3综艺,http://111.63.117.13:6060/030000001000/CCTV-3/CCTV-3.m3u8
CCTV-3综艺,http://183.207.249.14/PLTV/3/224/3221225588/index.m3u8
CCTV-3综艺,http://183.207.249.35/PLTV/4/224/3221227295/index.m3u8
CCTV-3综艺,http://39.134.65.175/PLTV/88888888/224/3221225799/index.m3u8
CCTV-3综艺,http://39.134.66.110/PLTV/88888888/224/3221225799/index.m3u8
CCTV-3综艺,http://39.134.67.226/PLTV/88888888/224/3221225799/index.m3u8
CCTV-3综艺,http://shbu.live.bestvcdn.com.cn:8080/live/program/live/cctv3hd/2300000/mnf.m3u8
CCTV-3综艺,http://shbu.live.bestvcdn.com.cn:8080/live/program/live/cctv3hd/4000000/mnf.m3u8
CCTV-4中文国际,http://cache.ott.fifalive.itv.cmvideo.cn:80/1000000002000031664/1.m3u8?Contentid=1000000002000031664&livemode=1&stbId=3&channel-id=ystenlive  
CCTV-4中文国际,http://111.20.33.93/PLTV/88888893/224/3221226191/index.m3u8
CCTV-4中文国际,http://111.20.33.93/TVOD/88888893/224/3221226191/index.m3u8
CCTV-4中文国际,http://111.20.33.93/TVOD/88888893/224/3221226223/index.m3u8
CCTV-4中文国际,http://183.207.248.15/PLTV/3/224/3221225534/index.m3u8
CCTV-4中文国际,http://183.207.249.11/PLTV/3/224/3221225534/index.m3u8
CCTV-4中文国际,http://183.207.249.6/PLTV/3/224/3221225534/index.m3u8
CCTV-4中文国际,http://39.134.65.175/PLTV/88888888/224/3221225797/index.m3u8
CCTV-5体育,http://cache.ott.fifalive.itv.cmvideo.cn:80/1000000001000004794/1.m3u8?Contentid=1000000001000004794&livemode=1&stbId=3&channel-id=ystenlive  
CCTV-5体育,http://111.20.33.93/PLTV/88888893/224/3221226395/index.m3u8
CCTV-5体育,http://111.63.117.13:6060/030000001000/CCTV-5/CCTV-5.m3u8
CCTV-5体育,http://39.134.19.248:6610/yinhe/2/ch00000090990000001850/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV-5体育,http://39.134.66.110/PLTV/88888888/224/3221225818/index.m3u8
CCTV-5体育,http://39.134.67.226/PLTV/88888888/224/3221225818/index.m3u8
CCTV-5体育,http://newvideo.dangtutv.cn:8278/CCTVsports/playlist.m3u8
CCTV-5体育,http://shbu.live.bestvcdn.com.cn:8080/live/program/live/cctv5hd/4000000/mnf.m3u8
CCTV-5+体育赛事,http://cache.ott.fifalive.itv.cmvideo.cn:80/1000000001000020505/1.m3u8?Contentid=1000000001000020505&livemode=1&stbId=3&channel-id=ystenlive  
CCTV-5+体育赛事,http://111.20.33.93/PLTV/88888893/224/3221226221/index.m3u8
CCTV-5+体育赛事,http://111.20.33.93/TVOD/88888893/224/3221226221/index.m3u8
CCTV-5+体育赛事,http://111.63.117.13:6060/030000001000/G_CCTV-5PLUS/G_CCTV-5PLUS.m3u8
CCTV-5+体育赛事,http://183.207.249.14/PLTV/3/224/3221225604/index.m3u8
CCTV-5+体育赛事,http://39.134.66.110/PLTV/88888888/224/3221225507/index.m3u8
CCTV-6电影,http://cache.ott.fifalive.itv.cmvideo.cn:80/1000000001000016466/1.m3u8?Contentid=1000000001000016466&livemode=1&stbId=3&channel-id=ystenlive  
CCTV-6电影,http://111.20.33.93/PLTV/88888893/224/3221226011/index.m3u8
CCTV-6电影,http://111.20.33.93/TVOD/88888893/224/3221226393/index.m3u8
CCTV-6电影,http://111.40.196.31/PLTV/88888888/224/3221225561/index.m3u8
CCTV-6电影,http://111.63.117.13:6060/030000001000/CCTV-6/CCTV-6.m3u8
CCTV-6电影,http://183.207.249.15/PLTV/3/224/3221225548/index.m3u8
CCTV-6电影,http://183.207.249.9/PLTV/3/224/3221225548/index.m3u8
CCTV-6电影,http://39.134.19.248:6610/yinhe/2/ch00000090990000001859/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV-6电影,http://39.134.66.110/PLTV/88888888/224/3221225814/index.m3u8
CCTV-6电影,http://shbu.live.bestvcdn.com.cn:8080/live/program/live/cctv6hd/4000000/mnf.m3u8
CCTV-7国防军事,http://cache.ott.fifalive.itv.cmvideo.cn:80/1000000001000017218/1.m3u8?Contentid=1000000001000017218&livemode=1&stbId=3&channel-id=ystenlive  
CCTV-7国防军事,http://111.20.33.93/PLTV/88888893/224/3221226192/index.m3u8
CCTV-7国防军事,http://183.207.249.15/PLTV/3/224/3221225546/index.m3u8
CCTV-7国防军事,http://183.207.249.36/PLTV/4/224/3221227314/index.m3u8
CCTV-7国防军事,http://183.207.249.9/PLTV/3/224/3221225546/index.m3u8
CCTV-7国防军事,http://39.134.65.164/PLTV/88888888/224/3221225671/1.m3u8
CCTV-7国防军事,http://39.134.65.179/PLTV/88888888/224/3221225671/1.m3u8
CCTV-7国防军事,http://39.134.65.181/PLTV/88888888/224/3221225671/1.m3u8
CCTV-7国防军事,http://39.134.65.183/PLTV/88888888/224/3221225671/1.m3u8
CCTV-7国防军事,http://39.134.66.110/PLTV/88888888/224/3221225671/index.m3u8
CCTV-8电视剧,http://cache.ott.fifalive.itv.cmvideo.cn:80/1000000001000003736/1.m3u8?Contentid=1000000001000003736&livemode=1&stbId=3&channel-id=ystenlive  
CCTV-8电视剧,http://111.20.33.93/PLTV/88888893/224/3221226391/index.m3u8
CCTV-8电视剧,http://111.20.33.93/TVOD/88888893/224/3221226391/index.m3u8
CCTV-8电视剧,http://111.40.196.25/PLTV/88888888/224/3221225565/index.m3u8
CCTV-8电视剧,http://111.40.196.31/PLTV/88888888/224/3221225592/index.m3u8
CCTV-8电视剧,http://39.134.19.248:6610/yinhe/2/ch00000090990000001869/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV-8电视剧,http://39.134.66.110/PLTV/88888888/224/3221225795/index.m3u8
CCTV-8电视剧,http://39.136.48.21:8089/PLTV/88888888/224/3221225753/index.m3u8
CCTV-8电视剧,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221231694/index.m3u8
CCTV-8电视剧,http://shbu.live.bestvcdn.com.cn:8080/live/program/live/cctv8hd/4000000/mnf.m3u8
CCTV-9纪录,http://cache.ott.fifalive.itv.cmvideo.cn:80/1000000001000014583/1.m3u8?Contentid=1000000001000014583&livemode=1&stbId=3&channel-id=ystenlive  
CCTV-9纪录,http://111.20.33.93/TVOD/88888893/224/3221226197/index.m3u8
CCTV-9纪录,http://111.40.196.34/PLTV/88888888/224/3221225502/index.m3u8
CCTV-9纪录,http://111.40.196.35/PLTV/88888888/224/3221225502/index.m3u8
CCTV-9纪录,http://111.40.196.35/wh7f454c46tw3640300029_615820538/PLTV/88888888/224/3221225502/index.m3u8
CCTV-9纪录,http://183.207.249.13/PLTV/3/224/3221225532/index.m3u8
CCTV-9纪录,http://183.207.249.14/PLTV/3/224/3221225532/index.m3u8
CCTV-9纪录,http://183.207.249.6/PLTV/3/224/3221225532/index.m3u8
CCTV-9纪录,http://39.134.65.208/PLTV/88888888/224/3221225676/index.m3u8
CCTV-9纪录,http://39.134.66.110/PLTV/88888888/224/3221225676/index.m3u8
CCTV-9纪录,http://111.40.196.35/PLTV/88888888/224/3221225502/index.m3u8
CCTV-9纪录,http://39.134.65.208/PLTV/88888888/224/3221225676/index.m3u8
CCTV-10科教,http://cache.ott.fifalive.itv.cmvideo.cn:80/1000000001000026367/1.m3u8?Contentid=1000000001000026367&livemode=1&stbId=3&channel-id=ystenlive  
CCTV-10科教,http://111.20.33.93/PLTV/88888893/224/3221226189/index.m3u8
CCTV-10科教,http://183.207.249.34/PLTV/4/224/3221227317/index.m3u8
CCTV-10科教,http://183.207.249.7/PLTV/3/224/3221225550/index.m3u8
CCTV-10科教,http://183.207.249.8/PLTV/3/224/3221225550/index.m3u8
CCTV-10科教,http://39.134.66.110/PLTV/88888888/224/3221225677/index.m3u8
CCTV-10科教,http://39.134.66.66/PLTV/88888888/224/3221225677/index.m3u8
CCTV-10科教,http://shbu.live.bestvcdn.com.cn:8080/live/program/live/cctv10hd/4000000/mnf.m3u8
CCTV-11戏曲,http://cache.ott.fifalive.itv.cmvideo.cn:80/1000000002000019789/1.m3u8?Contentid=1000000002000019789&livemode=1&stbId=3&channel-id=ystenlive  
CCTV-11戏曲,http://111.20.33.93/PLTV/88888893/224/3221226240/index.m3u8
CCTV-12社会与法,http://cache.ott.fifalive.itv.cmvideo.cn:80/1000000001000001640/1.m3u8?Contentid=1000000001000001640&livemode=1&stbId=3&channel-id=ystenlive
CCTV-12社会与法,http://111.20.33.93/PLTV/88888893/224/3221226190/index.m3u8
CCTV-12社会与法,http://183.207.249.7/PLTV/3/224/3221225556/index.m3u8
CCTV-12社会与法,http://183.207.249.8/PLTV/3/224/3221225556/index.m3u8
CCTV-12社会与法,http://39.134.66.110/PLTV/88888888/224/3221225669/index.m3u8
CCTV-12社会与法,http://39.134.66.66/PLTV/88888888/224/3221225669/index.m3u8
CCTV-13新闻,http://cache.ott.fifalive.itv.cmvideo.cn:80/1000000002000021303/1.m3u8?Contentid=1000000002000021303&livemode=1&stbId=3&channel-id=ystenlive
CCTV-13新闻,http://111.20.33.93/PLTV/88888893/224/3221226233/index.m3u8
CCTV-13新闻,http://111.40.196.30/PLTV/88888888/224/3221225504/index.m3u8
CCTV-13新闻,http://183.207.249.11/PLTV/3/224/3221225560/index.m3u8
CCTV-13新闻,http://183.207.249.12/PLTV/3/224/3221225560/index.m3u8
CCTV-13新闻,http://183.207.249.14/PLTV/3/224/3221225560/index.m3u8
CCTV-13新闻,http://183.207.249.36/PLTV/4/224/3221227387/index.m3u8
CCTV-14少儿,http://cache.ott.fifalive.itv.cmvideo.cn:80/1000000001000008170/1.m3u8?Contentid=1000000001000008170&livemode=1&stbId=3&channel-id=ystenlive
CCTV-14少儿,http://111.20.33.93/PLTV/88888893/224/3221226193/index.m3u8
CCTV-14少儿,http://111.20.33.93/TVOD/88888893/224/3221226193/index.m3u8
CCTV-14少儿,http://111.40.196.30/PLTV/88888888/224/3221225573/index.m3u8
CCTV-14少儿,http://140.207.241.3:8080/live/program/live/cctvsehd/4000000/mnf.m3u8
CCTV-14少儿,http://39.134.65.162/PLTV/88888888/224/3221225674/index.m3u8
CCTV-14少儿,http://39.134.66.110/PLTV/88888888/224/3221225674/index.m3u8
CCTV-14少儿,http://39.134.66.66/PLTV/88888888/224/3221225674/index.m3u8
CCTV-14少儿,http://shbu.live.bestvcdn.com.cn:8080/live/program/live/cctvsehd/4000000/mnf.m3u8
CCTV-15音乐,http://cache.ott.fifalive.itv.cmvideo.cn:80/1000000002000008163/1.m3u8?Contentid=1000000002000008163&livemode=1&stbId=3&channel-id=ystenlive
CCTV-15音乐,http://111.40.196.31/PLTV/88888888/224/3221225500/index.m3u8
CCTV-15音乐,http://39.134.65.173/PLTV/88888888/224/3221225513/1.m3u8
CCTV-15音乐,http://39.134.65.175/PLTV/88888888/224/3221225513/1.m3u8
CCTV-15音乐,http://39.134.65.181/PLTV/88888888/224/3221225513/1.m3u8
CCTV-15音乐,http://39.134.65.183/PLTV/88888888/224/3221225513/1.m3u8
CCTV-15音乐,http://39.136.48.22:8089/PLTV/88888888/224/3221226409/index.m3u8
CCTV-16奥林匹克,http://cache.ott.fifalive.itv.cmvideo.cn:80/1000000006000233002/1.m3u8?Contentid=1000000006000233002&livemode=1&stbId=3&channel-id=ystenlive
CCTV-16奥林匹克,http://111.20.33.93/PLTV/88888893/224/3221226921/index.m3u8
CCTV-16奥林匹克,http://liveop.cctv.cn/hls/CCTV16HD/playlist.m3u8
CCTV-17农业农村,http://cache.ott.fifalive.itv.cmvideo.cn:80/1000000005000056836/1.m3u8?Contentid=1000000005000056836&livemode=1&stbId=3&channel-id=ystenlive
CCTV-17农业农村,http://111.20.33.93/PLTV/88888893/224/3221226198/index.m3u8
CCTV-17农业农村,http://111.20.33.93/TVOD/88888893/224/3221226198/index.m3u8
CCTV-17农业农村,http://39.134.66.110/PLTV/88888888/224/3221225708/index.m3u8
CCTV-第一剧场,http://111.32.169.222/bkhlsliveali-cdn.ysp.cctv.cn/ysp/2012514403.m3u8
CCTV-风云剧场,http://111.32.169.222/bkhlsliveali-cdn.ysp.cctv.cn/ysp/2012513603.m3u8
CCTV-怀旧剧场,http://111.32.169.222/bkhlsliveali-cdn.ysp.cctv.cn/ysp/2012511203.m3u8
CCTV-世界地理,http://111.32.169.222/bkhlsliveali-cdn.ysp.cctv.cn/ysp/2012513303.m3u8
CCTV-世界地理,http://42.176.185.28:9901/tsfile/live/1037_1.m3u8
CCTV-女性时尚,http://111.20.33.93/PLTV/88888893/224/3221226237/index.m3u8
CCTV-风云音乐,http://111.32.169.222/bkhlsliveali-cdn.ysp.cctv.cn/ysp/2012514103.m3u8
CETV-1教育综合,http://txycsbl.centv.cn/zb/0628cetv1.m3u8
CETV-2继续教育,http://txycsbl.centv.cn/zb/0728cetv2.m3u8
CETV-3人文记录,http://txycsbl.centv.cn/zb/0728cetv3.m3u8
CETV-4空中课堂,http://txycsbl.centv.cn/zb/0728cetv4.m3u8
CCTV-兵器科技,rtsp://221.203.83.35/PLTV/88888888/224/3221226704/10000100000000060000000006385167_0.smil
CCTV-怀旧剧场,rtsp://221.203.83.35/PLTV/88888888/224/3221226700/10000100000000060000000006385151_0.smil
CCTV-精品记录,http://39.134.67.6:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225672/1.m3u8
CCTV-精品记录,http://39.134.67.7:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225672/1.m3u8
CCTV-风云剧场,rtsp://221.203.83.35/PLTV/88888888/224/3221226671/10000100000000060000000006385152_0.smil
CHC动作影视,http://111.20.33.93/PLTV/88888893/224/3221226465/index.m3u8
CHC高清影视,http://111.20.33.93/PLTV/88888893/224/3221226463/index.m3u8
CHC高清影视,http://39.134.19.252:6610/yinhe/2/ch00000090990000002065/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CHC家庭影院,http://111.20.33.93/PLTV/88888893/224/3221226462/index.m3u8
CHC家庭影院,http://39.134.19.252:6610/yinhe/2/ch00000090990000002085/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CGTN,http://39.136.48.29:8089/PLTV/88888888/224/3221226320/index.m3u8
CGTN纪录,https://livedoc.cgtn.com/1000d/prog_index.m3u8
CGTN阿拉伯语,http://39.136.48.58:8089/PLTV/88888888/224/3221226405/index.m3u8
CGTN西班牙语,http://39.136.48.18:8089/PLTV/88888888/224/3221226324/index.m3u8
CGTN法语,http://39.136.48.18:8089/PLTV/88888888/224/3221226399/index.m3u8
CGTN俄语,http://39.136.48.58:8089/PLTV/88888888/224/3221226326/index.m3u8
CCTV8K,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221233413/1.m3u8
CCTV1,http://39.134.66.48/PLTV/88888888/224/3221225816/index.m3u8
CCTV1,http://39.134.67.226/PLTV/88888888/224/3221225816/index.m3u8
CCTV1,http://39.134.65.179/PLTV/88888888/224/3221225816/index.m3u8
CCTV1,http://39.134.65.181/PLTV/88888888/224/3221225816/index.m3u8
CCTV1,http://39.134.67.7:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226016/index.m3u8
CCTV3,http://39.134.66.46/PLTV/88888888/224/3221225799/index.m3u8
CCTV3,http://39.134.67.226/PLTV/88888888/224/3221225799/index.m3u8
CCTV3,http://39.134.65.179/PLTV/88888888/224/3221225799/index.m3u8
CCTV3,http://39.134.65.181/PLTV/88888888/224/3221225799/index.m3u8
CCTV3,http://39.134.65.173/PLTV/88888888/224/3221225799/index.m3u8
CCTV3,http://39.134.65.183/PLTV/88888888/224/3221225799/index.m3u8
CCTV3,http://39.134.65.175/PLTV/88888888/224/3221225799/index.m3u8
CCTV3,http://39.134.67.6:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226021/index.m3u8
CCTV4K,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221233400/1.m3u8
CCTV5,http://111.63.117.13:6060/030000001000/CCTV-5/CCTV-5.m3u8
CCTV5,http://39.134.67.226/PLTV/88888888/224/3221225818/index.m3u8
CCTV5,http://39.134.65.179/PLTV/88888888/224/3221225818/index.m3u8
CCTV5,http://39.134.65.181/PLTV/88888888/224/3221225818/index.m3u8
CCTV5,http://39.134.65.173/PLTV/88888888/224/3221225818/index.m3u8
CCTV5,http://39.134.66.2/PLTV/88888888/224/3221225818/index.m3u8
CCTV5+,http://39.134.66.66/PLTV/88888888/224/3221225507/index.m3u8
CCTV5+,http://39.134.65.181/PLTV/88888888/224/3221225507/index.m3u8
CCTV5+,http://39.134.65.173/PLTV/88888888/224/3221225507/index.m3u8
CCTV5+,http://39.134.65.183/PLTV/88888888/224/3221225507/index.m3u8
CCTV5+,http://39.134.65.175/PLTV/88888888/224/3221225507/index.m3u8
CCTV5+,http://39.134.65.162/PLTV/88888888/224/3221225507/index.m3u8
CCTV6,http://39.134.65.181/PLTV/88888888/224/3221225814/index.m3u8
CCTV6,http://39.134.65.173/PLTV/88888888/224/3221225814/index.m3u8
CCTV6,http://39.134.65.183/PLTV/88888888/224/3221225814/index.m3u8
CCTV6,http://39.134.65.175/PLTV/88888888/224/3221225814/index.m3u8
CCTV6,http://39.134.65.177/PLTV/88888888/224/3221225814/index.m3u8
CCTV6,http://39.134.66.2/PLTV/88888888/224/3221225814/index.m3u8
CCTV7,http://39.134.65.179/PLTV/88888888/224/3221225671/index.m3u8
CCTV7,http://39.134.65.164/PLTV/88888888/224/3221225671/index.m3u8
CCTV7,http://39.134.65.181/PLTV/88888888/224/3221225671/index.m3u8
CCTV7,http://39.134.65.173/PLTV/88888888/224/3221225671/index.m3u8
CCTV7,http://39.134.65.183/PLTV/88888888/224/3221225671/index.m3u8
CCTV7,http://39.134.66.2/PLTV/88888888/224/3221225671/index.m3u8
CCTV8,http://39.134.65.181/PLTV/88888888/224/3221225795/index.m3u8
CCTV8,http://39.134.65.173/PLTV/88888888/224/3221225795/index.m3u8
CCTV8,http://39.134.65.183/PLTV/88888888/224/3221225795/index.m3u8
CCTV8,http://39.134.65.175/PLTV/88888888/224/3221225795/index.m3u8
CCTV8,http://39.134.65.177/PLTV/88888888/224/3221225795/index.m3u8
CCTV9,http://39.134.66.46/PLTV/88888888/224/3221225676/index.m3u8
CCTV9,http://39.134.65.179/PLTV/88888888/224/3221225676/index.m3u8
CCTV9,http://39.134.65.181/PLTV/88888888/224/3221225676/index.m3u8
CCTV9,http://39.134.65.166/PLTV/88888888/224/3221225676/index.m3u8
CCTV9,http://39.134.65.183/PLTV/88888888/224/3221225676/index.m3u8
CCTV9,http://39.134.65.173/PLTV/88888888/224/3221225676/index.m3u8
CCTV10,http://39.134.65.179/PLTV/88888888/224/3221225677/index.m3u8
CCTV10,http://39.134.65.164/PLTV/88888888/224/3221225677/index.m3u8
CCTV10,http://39.134.65.166/PLTV/88888888/224/3221225677/index.m3u8
CCTV10,http://39.134.65.181/PLTV/88888888/224/3221225677/index.m3u8
CCTV10,http://39.134.65.183/PLTV/88888888/224/3221225677/index.m3u8

CCTV12,http://39.134.65.179/PLTV/88888888/224/3221225669/index.m3u8
CCTV12,http://39.134.65.164/PLTV/88888888/224/3221225669/index.m3u8
CCTV12,http://39.134.65.181/PLTV/88888888/224/3221225669/index.m3u8
CCTV12,http://39.134.65.173/PLTV/88888888/224/3221225669/index.m3u8
CCTV13,http://39.135.138.59:18890/PLTV/88888910/224/3221225638/index.m3u8
CCTV14,http://39.134.65.179/PLTV/88888888/224/3221225674/index.m3u8
CCTV14,http://39.134.65.164/PLTV/88888888/224/3221225674/index.m3u8
CCTV14,http://39.134.65.181/PLTV/88888888/224/3221225674/index.m3u8
CCTV14,http://39.134.65.183/PLTV/88888888/224/3221225674/index.m3u8
CCTV14,http://39.134.65.173/PLTV/88888888/224/3221225674/index.m3u8

CCTV17,http://39.134.65.181/PLTV/88888888/224/3221225708/index.m3u8
CCTV17,http://39.134.65.183/PLTV/88888888/224/3221225708/index.m3u8



【4K超清】,#genre#
CCTV-16奥林匹克,http://liveop.cctv.cn/hls/CCTV16HD/playlist.m3u8
CCTV-4K超高清,http://liveop.cctv.cn/hls/4KHD/playlist.m3u8?zzhongd
